factor,common,label,prototype,symbol_scope,quintile,event_count,label_mean
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.002257336343115124
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,-0.0010379797502528517
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,-0.0009564151153799834
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,-0.0010139972122073346
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,-0.000839123654779003
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,-0.001170543558648328
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,0.011095122033204303
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,0.008745098603566181
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,0.008664929475163763
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,0.008499770008884485
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,0.007628886993184686
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9864559819413092
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9887005649717514
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.9932279909706546
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9943502824858758
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,1.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9085778781038375
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9694915254237289
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.9356659142212189
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9570621468926553
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.9650112866817155
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,1,886,0.6410835214446953
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,2,885,0.6745762711864407
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,3,886,0.6534988713318285
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4,885,0.6757062146892655
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,5,886,0.7076749435665914
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.002257336343115124
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,-0.0011055697363071453
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,-0.0009907685487774074
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,-0.000978061040173549
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,-0.0009478169140991763
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,-0.0009960045041593397
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,0.010681489524711789
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,0.009983767905385878
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,0.008066903600143295
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0076401721845612515
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,0.008261901745112599
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9932279909706546
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,1.0
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.9887133182844243
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9807909604519774
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,1.0
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9446952595936795
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9457627118644067
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.9334085778781038
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9344632768361582
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.9774266365688488
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,1,886,0.6433408577878104
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,2,885,0.6666666666666666
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,3,886,0.6772009029345373
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4,885,0.6711864406779661
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,5,886,0.6941309255079007
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0022598870056497176
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,-0.0005213372596331984
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,-0.0007738861886490532
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,-0.0009786526594088626
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,-0.0013518066303022875
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,-0.0013927491876406818
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0038256408855346555
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0058214982220431005
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,0.008393609625308525
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,0.009967232867145015
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,0.016624182017896203
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9932279909706546
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9887005649717514
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,1.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9932203389830508
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.9875846501128668
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9548532731376975
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9254237288135593
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.95372460496614
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9559322033898305
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.945823927765237
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,1,886,0.6512415349887133
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,2,885,0.6632768361581921
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,3,886,0.6896162528216704
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4,885,0.6768361581920904
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,5,886,0.6715575620767494
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.002257336343115124
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,-0.0006098806733735236
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,-0.0008515701623089776
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,-0.0009217364595230437
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,-0.001132352343697586
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,-0.00150273227509106
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0046158462054422845
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,0.006664503736324324
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,0.008013614607743018
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,0.009696609864775416
